District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Vikarabad,Yelal,2019-10-06,6.5,22.3,33.0,53.6,92.7,0.0,7.6
Vikarabad,Kodangal,2019-10-06,0.0,22.1,32.5,71.1,100.0,0.0,0.3
Vikarabad,Doulatabad,2019-10-06,0.0,21.7,32.7,64.3,95.9,0.0,2.0
Mahabubnagar,Chinna_Chintha_Kunta,2019-10-06,0.0,23.4,32.7,65.7,92.9,0.0,14.2
Mahabubnagar,Koilkonda,2019-10-06,11.9,21.8,32.3,61.7,100.0,0.0,11.1
Mahabubnagar,Gandeed,2019-10-06,4.9,21.2,33.5,58.9,99.4,0.0,11.2
Mahabubnagar,Hanwada,2019-10-06,14.4,20.7,31.2,58.7,100.0,0.0,3.0
Mahabubnagar,Mahabubnagar_Rural,2019-10-06,6.3,22.5,34.6,48.1,83.6,0.0,10.2
Mahabubnagar,Devarkadara,2019-10-06,0.0,23.4,32.9,55.3,83.6,0.0,1.7
Mahabubnagar,Addakal,2019-10-06,0.0,24.2,32.4,73.4,95.2,0.0,2.8
Mahabubnagar,Musapet,2019-10-06,2.8,23.2,35.0,55.1,95.3,0.0,1.6
Mahabubnagar,Bhoothpur,2019-10-06,0.4,22.3,33.0,59.3,93.0,0.0,5.2
Mahabubnagar,Mahabubnagar_Urban,2019-10-06,0.0,22.9,33.0,55.2,90.4,0.0,1.1
Mahabubnagar,Nawabpet,2019-10-06,0.0,22.4,30.9,82.0,100.0,0.0,10.8
Mahabubnagar,Balanagar,2019-10-06,0.0,21.5,33.4,63.9,99.0,0.0,2.2
Mahabubnagar,Rajapur,2019-10-06,0.0,21.7,30.3,73.1,94.2,0.0,2.2
Mahabubnagar,Jadcherla,2019-10-06,0.0,21.8,32.6,56.7,93.1,0.0,4.6
Mahabubnagar,Midjil,2019-10-06,0.0,22.0,33.4,55.7,97.8,0.0,2.2
Jogulamba-Gadwal,Kaloor_Timmanadoddi,2019-10-06,0.0,23.5,31.6,55.0,98.2,0.2,0.3
Jogulamba-Gadwal,Dharur,2019-10-06,0.3,23.6,32.7,66.7,98.3,0.0,8.4
Jogulamba-Gadwal,Gadwal,2019-10-06,0.0,23.8,33.2,61.5,95.5,0.0,1.6
Jogulamba-Gadwal,Itikyal,2019-10-06,0.0,24.7,34.3,71.7,99.9,0.0,8.1
Jogulamba-Gadwal,Maldakal,2019-10-06,0.0,23.6,32.3,56.3,97.5,0.0,15.2
Jogulamba-Gadwal,Ghattu,2019-10-06,0.0,23.4,30.7,57.6,99.9,0.0,7.1
Jogulamba-Gadwal,Aiza,2019-10-06,0.0,23.7,32.0,65.6,91.0,0.0,1.6
Jogulamba-Gadwal,Rajoli,2019-10-06,0.0,26.9,34.8,77.3,99.9,0.0,15.3
Jogulamba-Gadwal,Waddepalle,2019-10-06,0.0,24.3,34.1,58.5,89.5,0.0,15.3
Jogulamba-Gadwal,Manopad,2019-10-06,0.3,23.4,31.4,61.3,92.2,0.0,15.3
Jogulamba-Gadwal,Undavelli,2019-10-06,0.0,24.6,32.6,71.4,99.9,0.0,14.5
Jogulamba-Gadwal,Alampur,2019-10-06,0.0,24.6,32.6,62.0,94.2,0.2,0.3
Wanaparthy,Amarchinta,2019-10-06,0.0,24.0,32.8,56.3,94.2,0.0,1.8
Wanaparthy,Madanapur,2019-10-06,0.0,23.6,34.7,54.0,94.1,0.0,0.1
Wanaparthy,Peddamandadi,2019-10-06,25.2,23.0,31.7,69.4,100.0,0.0,0.1
Wanaparthy,Ghanpur,2019-10-06,0.0,24.0,32.8,82.3,100.0,0.0,2.8
Wanaparthy,Gopalpeta,2019-10-06,13.9,24.2,33.1,86.2,99.9,0.0,3.2
Wanaparthy,Revelly,2019-10-06,0.0,23.1,33.5,60.4,97.1,0.0,0.4
Wanaparthy,Pangal,2019-10-06,7.1,23.5,32.9,68.1,98.6,0.0,3.3
Wanaparthy,Wanaparthy,2019-10-06,18.4,24.8,33.0,59.0,99.9,0.0,4.0
Wanaparthy,Kothakota,2019-10-06,4.9,23.4,34.4,58.1,98.1,0.0,11.2
Wanaparthy,Atmakur,2019-10-06,0.0,23.8,35.2,66.6,100.0,0.0,1.8
Wanaparthy,Pebbair,2019-10-06,0.0,24.3,35.2,77.5,99.9,0.0,8.1
Wanaparthy,Srirangapur,2019-10-06,0.0,24.4,31.7,65.0,99.9,0.1,0.3
Wanaparthy,Veepangandla,2019-10-06,0.3,24.6,33.2,76.8,99.9,0.0,9.7
Wanaparthy,Chinnambavi,2019-10-06,5.9,22.6,32.2,70.5,97.4,0.0,9.7
Nagarkurnool,Thimmajipeta,2019-10-06,0.0,21.5,31.5,59.1,95.3,0.0,4.6
Nagarkurnool,Bijinapalle,2019-10-06,0.0,22.9,33.6,56.2,96.5,0.0,2.4
Nagarkurnool,Nagar_Kurnool,2019-10-06,0.0,22.8,32.8,65.8,97.9,0.0,5.5
Nagarkurnool,Tadoor,2019-10-06,0.0,22.4,32.7,53.2,96.3,0.0,4.3
Nagarkurnool,Urkonda,2019-10-06,0.0,22.1,32.3,57.9,100.0,0.0,3.3
Nagarkurnool,Veldanda,2019-10-06,0.0,22.7,32.5,70.8,98.3,0.0,5.3
Nagarkurnool,Charakonda,2019-10-06,0.0,22.7,33.7,71.2,100.0,0.0,4.5
Nagarkurnool,Vangoor,2019-10-06,0.0,22.8,32.7,52.1,91.5,0.0,7.4
Nagarkurnool,Kalwakurthy,2019-10-06,0.0,22.5,32.3,56.6,96.7,0.0,4.7
Nagarkurnool,Telkapalle,2019-10-06,0.0,22.7,32.2,57.0,98.9,0.0,10.7
Nagarkurnool,Uppunuthala,2019-10-06,0.0,22.7,32.9,59.7,98.4,0.0,2.1
Nagarkurnool,Achampet,2019-10-06,0.0,23.0,33.2,66.9,98.0,0.0,15.2
Nagarkurnool,Amrabad,2019-10-06,0.0,20.8,33.0,82.4,99.6,0.0,2.1
Nagarkurnool,Padra,2019-10-06,0.0,21.8,32.2,84.9,100.0,0.0,8.7
Nagarkurnool,Balmoor,2019-10-06,0.2,22.3,32.5,65.2,96.2,0.0,15.2
Nagarkurnool,Lingal,2019-10-06,2.4,22.7,33.1,60.2,99.8,0.0,15.2
Nagarkurnool,Peddakothapalle,2019-10-06,0.0,22.3,34.0,63.2,98.7,0.0,5.6
Nagarkurnool,Kodair,2019-10-06,1.0,24.2,32.7,69.1,99.9,0.0,5.6
Nagarkurnool,Kollapur,2019-10-06,0.0,24.0,33.1,72.2,99.3,0.0,8.8
Nagarkurnool,Pentlavelli,2019-10-06,6.8,23.3,32.4,75.7,100.0,0.0,4.3
Nalgonda,Chityala,2019-10-06,0.2,24.7,35.8,65.8,97.0,0.0,6.5
Nalgonda,Narketpalle,2019-10-06,0.0,24.2,33.8,61.9,97.6,0.0,5.5
Nalgonda,Kattangoor,2019-10-06,0.0,24.0,34.4,53.9,97.7,0.0,6.9
Nalgonda,Saligouraram,2019-10-06,0.0,24.6,33.5,64.4,99.9,0.0,9.0
Nalgonda,Nakrekal,2019-10-06,0.0,24.3,35.0,53.3,96.5,0.0,1.1
Nalgonda,Kethepalle,2019-10-06,0.0,24.4,35.2,55.8,93.4,0.0,6.7
Nalgonda,Thipparthi,2019-10-06,0.3,24.0,35.4,58.5,91.3,0.0,1.1
Nalgonda,Nalgonda,2019-10-06,0.0,24.4,34.6,58.0,96.9,0.0,7.3
Nalgonda,Kangal,2019-10-06,0.0,24.7,35.9,63.9,99.7,0.0,5.9
Nalgonda,Munugode,2019-10-06,0.0,23.1,35.6,58.6,100.0,0.0,0.4
Nalgonda,Chandur,2019-10-06,0.0,23.2,34.9,57.6,100.0,0.0,1.3
Nalgonda,Marriguda,2019-10-06,0.0,22.8,34.0,57.5,98.5,0.0,7.4
Nalgonda,Chinthapalle,2019-10-06,0.0,22.9,34.4,58.6,94.6,0.0,10.5
Nalgonda,Nampalle,2019-10-06,0.6,23.3,33.6,63.5,93.3,0.0,7.4
Nalgonda,Gurrampode,2019-10-06,0.0,23.5,35.8,64.0,99.4,0.0,5.9
Nalgonda,Anumula_Haliya,2019-10-06,0.0,24.7,35.2,68.6,97.9,0.0,1.0
Nalgonda,Nidamanur,2019-10-06,0.0,25.0,33.4,70.7,96.7,0.0,1.1
Nalgonda,Thripuraram,2019-10-06,0.0,24.6,34.3,59.4,94.9,0.0,1.5
Nalgonda,Madugulapally,2019-10-06,0.0,24.8,35.2,65.4,97.3,0.0,1.5
Nalgonda,Vemulapalle,2019-10-06,0.0,24.7,35.4,60.5,99.9,0.0,1.5
Nalgonda,Miryalaguda,2019-10-06,0.3,25.1,34.6,76.5,99.9,0.0,1.3
Nalgonda,Damaracherla,2019-10-06,0.0,24.9,34.8,91.3,100.0,0.0,1.5
Nalgonda,Adavi Devula Palli,2019-10-06,0.0,25.3,35.2,65.9,89.8,0.0,7.3
Nalgonda,Tirumalagiri_Sagar,2019-10-06,0.0,25.8,34.0,66.7,80.5,0.0,7.3
Nalgonda,Peddavura,2019-10-06,0.8,24.4,34.4,67.9,100.0,0.0,7.5
Nalgonda,Pedda_Adiserlapalle,2019-10-06,0.0,23.5,33.8,69.9,90.6,0.0,7.5
Nalgonda,Neredugommu,2019-10-06,0.0,22.4,34.1,62.6,82.5,0.0,9.5
Nalgonda,Kondamallapally,2019-10-06,0.0,26.1,34.6,55.1,82.0,0.0,4.9
Nalgonda,Devarakonda,2019-10-06,0.0,23.7,34.3,59.1,98.2,0.0,2.6
Nalgonda,Gundlapalle,2019-10-06,0.0,22.9,32.9,54.1,77.7,0.0,7.4
Nalgonda,Chandampet,2019-10-06,0.0,22.7,33.8,66.1,99.2,0.0,9.5
Suryapet,Nagaram,2019-10-06,0.0,25.7,34.3,60.0,83.0,0.2,0.2
Suryapet,Thirumalagiri,2019-10-06,0.0,26.0,36.1,50.5,84.2,0.0,3.8
Suryapet,Thungathurthi,2019-10-06,27.3,24.9,33.9,60.1,93.8,0.0,0.3
Suryapet,Maddirala,2019-10-06,10.0,22.4,35.5,55.5,93.8,0.0,0.0
Suryapet,Noothankal,2019-10-06,0.3,24.4,34.6,59.4,86.0,0.0,0.0
Suryapet,Jajireddigudem,2019-10-06,0.0,25.1,35.7,77.7,99.9,0.2,0.2
Suryapet,Suryapet,2019-10-06,6.0,24.5,34.1,70.9,99.1,0.0,6.7
Suryapet,Atmakur_S,2019-10-06,0.0,24.4,34.7,59.6,97.6,0.0,1.4
Suryapet,Mothey,2019-10-06,0.0,23.4,35.3,61.9,99.4,0.0,3.1
Suryapet,Chivvemla,2019-10-06,0.0,24.4,32.8,72.9,99.6,0.0,5.6
Suryapet,Penpahad,2019-10-06,30.0,24.1,33.2,67.6,96.9,0.0,18.3
Suryapet,Munagala,2019-10-06,0.0,24.3,35.8,71.1,97.5,0.0,18.3
Suryapet,Nadigudem,2019-10-06,0.0,24.6,32.8,69.1,96.3,0.0,1.1
Suryapet,Ananthagiri,2019-10-06,0.0,24.7,35.0,58.0,99.5,-1.0,-1.0
Suryapet,Kodad,2019-10-06,0.0,24.7,35.8,71.9,99.9,0.0,4.4
Suryapet,Chilkur,2019-10-06,0.0,24.7,35.7,63.6,97.5,0.0,4.4
Suryapet,Garidepalle,2019-10-06,0.0,24.6,35.1,54.2,95.8,0.0,7.7
Suryapet,Neredcherla,2019-10-06,0.0,25.4,34.5,62.5,94.2,0.0,10.7
Suryapet,Palakeedu,2019-10-06,0.0,25.5,35.6,75.7,100.0,0.0,10.1
Suryapet,Mattampalle,2019-10-06,3.8,25.1,33.7,63.6,96.9,0.0,11.2
Suryapet,Huzur Nagar,2019-10-06,0.0,24.6,35.4,49.3,99.9,0.0,4.4
Suryapet,Mellachervu,2019-10-06,0.0,25.5,33.3,64.7,98.2,0.0,11.2
Suryapet,Chinthala Palem,2019-10-06,1.3,24.2,35.9,56.2,100.0,0.0,11.2
Khammam,Singareni,2019-10-06,11.0,23.8,35.2,50.2,96.6,0.0,0.9
Khammam,Kamepalle,2019-10-06,7.4,24.0,35.4,50.2,93.9,0.0,0.9
Khammam,Raghunadhapalem,2019-10-06,10.6,24.1,34.6,62.0,97.9,0.0,1.0
Khammam,Khammam_Rural,2019-10-06,11.2,24.9,35.3,66.1,99.9,0.0,1.0
Khammam,Thirumalayapalem,2019-10-06,7.4,24.0,35.2,63.2,97.1,0.0,12.8
Khammam,Kusumanchi,2019-10-06,0.0,26.3,35.4,61.6,88.4,0.0,7.7
Khammam,Nelakondapalle,2019-10-06,0.0,24.9,35.2,52.9,100.0,0.0,4.6
Khammam,Mudigonda,2019-10-06,0.1,24.9,35.6,57.3,99.9,0.0,4.6
Khammam,Chinthakani,2019-10-06,11.2,24.0,36.1,51.5,90.7,0.0,3.8
Khammam,Khammam_Urban,2019-10-06,10.0,24.8,35.5,64.9,98.5,0.0,1.0
Khammam,Konijerla,2019-10-06,2.8,24.5,35.6,63.6,98.6,0.0,7.9
Khammam,Enkuru,2019-10-06,0.2,25.3,35.1,65.8,94.3,0.0,8.8
Khammam,Kalluru,2019-10-06,0.0,24.7,32.6,77.5,86.5,0.0,0.4
Khammam,Penuballi,2019-10-06,5.6,24.7,35.6,56.3,95.9,0.0,0.3
Khammam,Sathupalle,2019-10-06,3.5,23.5,34.8,73.8,99.1,0.0,5.8
Khammam,Vemsoor,2019-10-06,0.0,22.4,35.2,61.8,92.1,0.0,3.4
Khammam,Thallada,2019-10-06,0.0,24.5,34.8,68.5,99.1,0.0,14.1
Khammam,Wyra,2019-10-06,0.0,24.5,35.1,76.2,99.1,0.0,14.1
Khammam,Bonakal,2019-10-06,12.9,24.0,36.0,51.0,87.9,0.0,3.8
Khammam,Madhira,2019-10-06,6.5,23.9,34.6,58.5,94.4,0.0,7.1
Khammam,Yerrupalem,2019-10-06,0.3,24.3,33.8,63.0,97.8,0.0,7.7
Mulug,Venkatapur,2019-10-06,0.0,24.6,33.4,68.1,93.2,0.0,9.6
Mulug,Mulug,2019-10-06,0.0,24.2,35.1,67.1,97.9,0.0,9.6
Mulug,Govindaraopet,2019-10-06,0.0,24.5,33.5,71.0,96.5,0.0,1.2
Mulug,Tadvai,2019-10-06,0.0,23.8,34.6,61.8,99.5,0.0,1.0
Mulug,Eturunagaram,2019-10-06,0.0,25.8,35.2,62.2,99.9,0.0,1.3
Mulug,Kannaigudem,2019-10-06,0.0,24.6,34.2,55.9,86.1,0.0,6.5
Mulug,Wazeed,2019-10-06,0.0,25.3,34.8,57.8,97.5,0.0,11.3
Mulug,Venkatapuram,2019-10-06,0.0,24.4,33.2,68.8,97.6,0.0,3.8
Mulug,Mangapet,2019-10-06,0.0,24.0,34.9,60.5,92.0,0.0,7.1
Narayanpet,Damaragidda,2019-10-06,7.3,21.4,31.6,72.9,97.6,0.0,7.7
Narayanpet,Narayanpet,2019-10-06,2.2,22.8,33.3,60.9,91.3,0.0,6.5
Narayanpet,Utkoor,2019-10-06,3.8,23.2,34.1,56.5,90.7,0.0,7.9
Narayanpet,Maganoor,2019-10-06,0.0,22.5,33.7,64.0,100.0,0.0,9.3
Narayanpet,Krishna,2019-10-06,0.0,22.2,33.5,65.4,100.0,0.0,4.9
Narayanpet,Makthal,2019-10-06,3.7,22.9,33.7,61.6,92.1,0.0,9.3
Narayanpet,Narva,2019-10-06,3.2,23.2,33.0,65.1,98.1,0.0,4.5
Narayanpet,Marikal,2019-10-06,0.0,24.9,34.6,54.8,91.9,0.0,4.0
Narayanpet,Dhanwada,2019-10-06,13.7,24.2,34.7,56.0,93.4,0.0,7.9
Narayanpet,Maddur,2019-10-06,0.7,21.3,31.1,59.3,94.1,0.0,3.0
Narayanpet,Kosgi,2019-10-06,0.4,21.5,33.8,59.6,99.7,0.0,6.4
Adilabad,Bheempoor,2019-10-07,0.0,22.4,34.0,53.4,97.1,0.0,1.6
Adilabad,Jainad,2019-10-07,0.0,22.5,34.3,51.8,98.7,0.0,4.6
Adilabad,Bela,2019-10-07,0.0,22.8,34.9,56.6,97.7,0.0,8.4
Adilabad,Gadiguda,2019-10-07,0.0,22.2,35.8,58.4,100.0,0.0,4.2
Adilabad,Narnoor,2019-10-07,7.8,22.3,33.1,59.6,99.0,0.0,4.2
Adilabad,Inderavelly,2019-10-07,0.0,21.9,32.9,54.2,100.0,0.0,10.2
Adilabad,Gudihathnur,2019-10-07,0.0,22.6,33.8,50.4,87.7,0.0,1.7
Adilabad,Adilabad Rural,2019-10-07,0.0,23.0,35.0,53.7,98.4,0.0,10.2
Adilabad,Adilabad Urban,2019-10-07,0.0,22.8,34.1,52.0,98.6,0.0,1.2
Adilabad,Mavala,2019-10-07,0.0,23.2,33.3,48.2,93.1,0.0,7.7
Adilabad,Tamsi,2019-10-07,0.0,21.7,34.7,48.2,98.6,0.0,1.4
Adilabad,Talamadugu,2019-10-07,0.0,22.9,33.4,54.0,89.9,0.0,6.7
Adilabad,Bazarhathnoor,2019-10-07,0.0,21.9,31.7,58.8,97.9,0.0,13.9
Adilabad,Boath,2019-10-07,0.0,21.9,32.2,54.1,92.8,0.0,13.9
Adilabad,Neradigonda,2019-10-07,1.6,22.2,33.4,63.3,99.9,0.0,1.8
Adilabad,Ichoda,2019-10-07,0.0,22.4,32.6,55.8,99.9,0.0,1.7
Adilabad,Sirikonda,2019-10-07,0.0,22.8,33.3,53.4,97.1,0.0,1.7
Adilabad,Utnur,2019-10-07,0.0,22.0,31.1,59.5,99.0,0.0,1.7
Komaram Bheem-Asifabad,Jainoor,2019-10-07,0.0,22.2,30.4,60.8,98.0,0.0,1.7
Komaram Bheem-Asifabad,Sirpur_U,2019-10-07,0.0,22.2,30.8,66.7,96.7,0.0,1.6
Komaram Bheem-Asifabad,Lingapur,2019-10-07,2.0,22.5,32.4,55.7,88.9,0.0,8.2
Komaram Bheem-Asifabad,Tiryani,2019-10-07,14.9,22.0,33.9,70.0,99.7,0.0,5.3
Komaram Bheem-Asifabad,Rebbana,2019-10-07,0.0,23.2,34.9,64.5,95.8,0.0,9.1
Komaram Bheem-Asifabad,Asifabad,2019-10-07,0.0,22.5,34.6,69.2,99.7,0.0,5.9
Komaram Bheem-Asifabad,Kerameri,2019-10-07,0.0,22.3,35.5,56.8,97.6,0.0,1.6
Komaram Bheem-Asifabad,Wankdi,2019-10-07,0.0,24.0,35.2,50.2,99.9,0.0,2.7
Komaram Bheem-Asifabad,Kagaznagar,2019-10-07,0.0,24.4,35.4,55.0,93.2,0.0,1.1
Komaram Bheem-Asifabad,Sirpur_T,2019-10-07,0.0,24.5,35.5,62.7,94.5,0.0,4.8
Komaram Bheem-Asifabad,Kouthala,2019-10-07,0.0,23.8,33.9,80.1,99.9,0.0,4.8
Komaram Bheem-Asifabad,Chintalamanepally,2019-10-07,0.0,23.7,33.8,65.9,93.6,0.0,4.8
Komaram Bheem-Asifabad,Bejjur,2019-10-07,0.0,23.9,34.3,66.9,96.1,0.0,1.2
Komaram Bheem-Asifabad,Penchikalpet,2019-10-07,0.0,24.7,33.5,68.3,98.2,0.0,0.2
Komaram Bheem-Asifabad,Dahegaon,2019-10-07,0.0,24.3,35.2,64.7,96.9,0.0,0.2
Mancherial,Jannaram,2019-10-07,0.0,22.8,33.9,61.3,91.8,0.0,2.4
Mancherial,Dandepalle,2019-10-07,0.0,23.1,35.5,58.6,99.6,0.0,10.9
Mancherial,Luxettipet,2019-10-07,0.0,23.5,34.2,62.4,98.4,0.0,11.6
Mancherial,Hajipur,2019-10-07,2.8,23.5,34.9,74.3,100.0,0.0,13.3
Mancherial,Kasipet,2019-10-07,0.0,23.2,34.4,63.1,96.2,0.0,1.5
Mancherial,Tandur,2019-10-07,0.0,22.9,33.6,56.5,88.9,0.0,7.6
Mancherial,Bheemini,2019-10-07,0.0,23.6,32.8,65.1,97.9,0.0,9.5
Mancherial,Kannepalli,2019-10-07,0.0,23.6,33.2,62.4,97.7,0.0,12.1
Mancherial,Vemanpalle,2019-10-07,0.0,23.9,33.6,53.9,83.8,0.0,0.9
Mancherial,Nennal,2019-10-07,0.0,23.6,33.0,64.5,98.3,0.0,1.7
Mancherial,Bellampalle,2019-10-07,0.0,23.6,32.5,68.2,99.9,0.0,1.9
Mancherial,Mandamarri,2019-10-07,0.6,24.6,34.2,49.0,83.8,0.0,7.2
Mancherial,Mancherial,2019-10-07,9.9,22.4,34.1,68.2,99.5,0.0,0.5
Mancherial,Naspur,2019-10-07,2.8,24.3,35.5,79.3,99.9,0.0,5.5
Mancherial,Jaipur,2019-10-07,16.9,23.5,33.9,62.8,93.9,0.0,0.9
Mancherial,Bhimaram,2019-10-07,0.0,24.1,34.0,62.6,100.0,0.0,3.2
Mancherial,Chennur,2019-10-07,2.2,24.4,34.5,59.2,93.8,0.0,3.2
Mancherial,Kotapalle,2019-10-07,3.6,24.0,34.4,68.4,97.4,0.0,36.4
Nirmal,Kubeer,2019-10-07,10.5,21.5,32.9,60.1,97.4,0.0,0.6
Nirmal,Tanur,2019-10-07,1.8,22.2,33.0,62.4,86.5,0.0,5.8
Nirmal,Basar,2019-10-07,0.0,22.6,33.0,58.2,89.0,0.0,14.1
Nirmal,Mudhole,2019-10-07,0.0,21.9,32.7,62.8,98.3,0.0,14.1
Nirmal,Bhainsa,2019-10-07,44.8,22.0,31.8,72.2,95.8,0.0,0.6
Nirmal,Kuntala,2019-10-07,0.0,21.8,32.0,59.0,91.4,0.0,8.2
Nirmal,Narsapur_G,2019-10-07,0.8,22.2,32.5,65.1,94.6,0.0,7.4
Nirmal,Lokeswaram,2019-10-07,0.0,22.0,32.6,61.7,95.3,0.0,14.4
Nirmal,Dilawarpur,2019-10-07,0.0,22.4,32.8,62.3,96.5,0.0,1.3
Nirmal,Sarangapur,2019-10-07,0.0,22.3,33.3,63.0,96.4,0.0,3.4
Nirmal,Nirmal,2019-10-07,0.0,22.3,35.0,77.7,99.9,0.0,3.5
Nirmal,Nirmal_Rural,2019-10-07,0.4,23.7,34.0,65.8,97.4,0.0,6.8
Nirmal,Soan,2019-10-07,0.0,22.7,32.1,65.0,96.7,0.0,13.5
Nirmal,Laxmanchanda,2019-10-07,0.4,23.7,33.5,63.1,99.1,0.0,0.2
Nirmal,Mamda,2019-10-07,0.0,22.8,33.5,56.1,92.5,0.0,11.7
Nirmal,Pembi,2019-10-07,0.0,23.0,34.2,59.4,98.7,0.0,5.7
Nirmal,Khanpur,2019-10-07,2.8,23.0,33.5,57.0,86.3,0.0,4.2
Nirmal,Kaddampeddur,2019-10-07,0.0,23.0,33.5,57.6,84.4,0.0,5.2
Nirmal,Dastuarabad,2019-10-07,0.0,23.5,34.6,55.6,92.4,0.0,13.6
Nizamabad,Navipet,2019-10-07,0.0,22.1,33.6,68.7,100.0,0.0,12.0
Nizamabad,Nandipet,2019-10-07,3.5,22.1,32.2,76.0,98.3,0.0,15.7
Nizamabad,Armur,2019-10-07,26.8,22.3,32.3,67.1,99.5,0.0,15.7
Nizamabad,Balkonda,2019-10-07,8.0,22.7,31.8,65.6,84.3,0.0,0.7
Nizamabad,Mupkal,2019-10-07,14.0,18.9,33.7,58.5,98.5,0.0,0.7
Nizamabad,Mendora,2019-10-07,0.5,22.9,32.6,63.2,97.7,0.0,0.7
Nizamabad,Yergatla,2019-10-07,2.0,22.6,33.4,62.1,100.0,0.0,9.6
Nizamabad,Kammarpalle,2019-10-07,33.6,21.7,32.3,61.7,99.8,0.0,1.9
Nizamabad,Mortad,2019-10-07,61.3,21.7,36.0,50.8,100.0,0.0,1.9
Nizamabad,Vailpur,2019-10-07,1.4,22.6,33.6,56.3,97.9,0.0,1.1
Nizamabad,Jakranpalle,2019-10-07,0.5,22.5,31.9,64.1,97.3,0.0,8.4
Nizamabad,Makloor,2019-10-07,0.0,22.4,32.5,64.5,97.9,0.0,7.1
Nizamabad,Nizamabad_North,2019-10-07,0.0,23.0,32.2,62.0,94.0,0.0,0.1
Nizamabad,Yeda_Palle,2019-10-07,0.0,22.4,32.3,65.9,100.0,0.0,15.2
Nizamabad,Ranjal,2019-10-07,0.0,22.3,32.4,69.2,97.9,0.0,5.7
Nizamabad,Bodhan,2019-10-07,0.2,22.0,33.1,65.0,95.8,0.0,10.8
Nizamabad,Kotgiri,2019-10-07,0.0,22.4,31.4,50.8,91.9,0.0,0.1
Nizamabad,Rudrur,2019-10-07,0.5,22.4,31.6,60.4,79.1,0.0,9.6
Nizamabad,Varni,2019-10-07,0.6,21.9,33.1,66.6,96.9,0.0,2.0
Nizamabad,Nizamabad_Rural,2019-10-07,0.0,22.5,31.3,65.0,100.0,0.0,0.2
Nizamabad,Nizamabad_South,2019-10-07,0.0,22.2,32.9,56.7,100.0,0.0,0.1
Nizamabad,Mugpal,2019-10-07,0.0,22.7,30.4,63.2,89.8,0.0,3.4
Nizamabad,Dichpalle,2019-10-07,0.0,22.1,31.3,59.7,84.0,0.0,8.4
Nizamabad,Indalwai,2019-10-07,0.0,21.6,31.7,75.4,100.0,0.0,5.9
Nizamabad,Dharpalle,2019-10-07,0.0,22.0,32.7,61.4,97.5,0.0,3.2
Nizamabad,Bheemgal,2019-10-07,1.9,22.8,32.0,60.4,96.3,0.0,1.1
Nizamabad,Sirkonda,2019-10-07,0.3,22.1,34.2,65.1,99.2,0.0,8.7
Nizamabad,Mosra,2019-10-07,0.0,22.2,31.8,68.7,96.8,0.0,1.8
Nizamabad,Chandur,2019-10-07,0.0,22.2,31.9,68.9,100.0,0.0,1.7
Jagtial,Ibrahimpatnam,2019-10-07,1.9,22.7,35.6,63.2,99.9,0.0,6.7
Jagtial,Mallapur,2019-10-07,0.0,22.7,34.5,54.7,94.0,0.0,8.6
Jagtial,Raikal,2019-10-07,26.2,22.0,33.6,59.7,100.0,0.0,1.3
Jagtial,Beerpur,2019-10-07,0.0,24.1,35.6,56.3,99.9,0.0,2.4
Jagtial,Sarangapur,2019-10-07,10.3,22.1,36.2,53.6,100.0,0.0,2.6
Jagtial,Dharmapuri,2019-10-07,0.4,22.9,35.4,59.0,96.0,0.0,6.9
Jagtial,Buggaram,2019-10-07,0.0,24.9,33.6,70.9,99.9,0.0,6.6
Jagtial,Jagityal_Rural,2019-10-07,2.8,23.1,35.2,63.5,99.2,0.0,14.5
Jagtial,Jagtial,2019-10-07,0.0,23.1,31.6,66.9,97.3,0.0,1.0
Jagtial,Medipalle,2019-10-07,0.0,21.9,32.3,65.1,97.2,0.0,8.4
Jagtial,Koratla,2019-10-07,9.7,22.4,35.4,57.4,99.1,0.0,21.2
Jagtial,Metpalle,2019-10-07,41.4,22.1,34.5,55.4,100.0,0.0,8.8
Jagtial,Kathlapur,2019-10-07,7.8,22.0,32.2,67.9,98.8,0.0,3.6
Jagtial,Kodimial,2019-10-07,6.1,21.6,32.7,65.6,99.8,0.0,4.3
Jagtial,Malial,2019-10-07,0.0,21.8,32.7,69.4,99.4,0.0,3.7
Jagtial,Pegadapalle,2019-10-07,0.0,22.4,32.7,59.8,93.1,0.0,9.3
Jagtial,Gollapalle,2019-10-07,0.0,23.0,33.0,65.9,98.5,0.0,0.2
Jagtial,Velgatoor,2019-10-07,0.0,22.9,33.5,78.7,98.2,0.0,1.0
Peddapalli,Dharmaram,2019-10-07,0.0,23.1,33.0,79.9,96.0,0.0,7.7
Peddapalli,Palakurthy,2019-10-07,0.0,23.2,33.5,63.3,95.2,0.0,7.7
Peddapalli,Antargoan,2019-10-07,0.0,23.3,34.3,57.1,85.1,0.0,3.3
Peddapalli,Ramagundam,2019-10-07,6.0,22.5,34.2,60.7,99.0,0.0,2.5
Peddapalli,Ramagiri,2019-10-07,4.8,22.6,35.2,66.5,99.9,0.0,2.0
Peddapalli,Kamanpur,2019-10-07,4.2,23.1,34.4,66.5,98.5,0.0,2.0
